hit_id,ch0,ch1,value
740,253,745,0.306006
741,82,444,0.312706
742,256,1036,0.313334
742,256,1037,0.000635816
743,139,1091,0.328153
744,294,1138,0.229974
745,150,994,0.113448
745,150,993,0.193273
746,0,665,0.301261
747,174,869,0.271592
748,163,746,0.296729
749,315,779,0.234375
750,335,1108,0.134925
750,335,1109,0.145376
751,136,747,0.298405
752,151,514,0.303414
753,46,581,0.318221
754,79,800,0.310062
755,106,769,0.296915
756,218,695,0.352211
757,245,501,0.30406
758,90,1188,0.280111
759,195,408,0.265299
760,46,475,0.32836
760,46,474,0.0101885
761,60,589,0.0686469
761,60,590,0.247307
762,256,604,0.293581
763,331,31,0.048026
763,331,33,0.0215796
763,331,32,0.253143
764,266,524,0.318205
765,28,156,0.254537
766,132,267,0.292248
767,81,550,0.287174
768,155,50,0.0316109
768,155,49,0.227156
769,333,462,0.171674
769,333,463,0.157424
770,62,502,0.178756
770,62,501,0.1086
771,175,957,0.257843
772,27,745,0.159391
772,27,744,0.102541
773,157,690,0.27672
773,158,690,0.0201698
774,318,721,0.154195
774,318,722,0.126354
775,210,691,0.283931
776,259,557,0.320096
777,181,545,0.310657
778,44,1116,0.34373
779,56,793,0.327596
780,150,682,0.311142
781,82,787,0.300175
782,304,1032,0.260472
783,1,690,0.305761
784,333,851,0.11651
784,333,852,0.18888
785,51,806,0.290253
786,220,541,0.327714
787,203,538,0.364753
788,19,515,0.132739
788,19,516,0.164306
789,1,594,0.299952
790,35,24,0.115621
790,35,23,0.0450272
790,36,22,0.0133611
790,36,23,0.0801373
790,35,25,0.0997684
791,84,563,0.244053
791,84,564,0.0325972
792,271,85,0.260842
793,235,97,0.2525
794,70,90,0.0280328
794,70,91,0.292177
795,127,458,0.334433
796,225,299,0.290004
797,261,122,0.0771964
797,261,123,0.217738
798,322,386,0.269315
799,283,383,0.106483
799,283,382,0.216328
800,267,1123,0.356515
801,252,541,0.329132
802,197,879,0.342711
803,108,1033,0.303786
804,113,669,0.298743
805,175,1094,0.319425
806,207,567,0.299626
807,164,1089,0.115599
807,164,1090,0.1639
808,265,439,0.335358
809,319,480,0.241753
810,66,553,0.0600869
810,67,553,0.199532
811,160,1192,0.219574
811,160,1193,0.0615491
812,27,1027,0.295939
813,123,923,0.110239
813,123,925,0.00765426
813,123,924,0.174336
814,156,470,0.303752
815,173,1083,0.0393499
815,173,1082,0.274633
816,298,1230,0.128457
816,298,1231,0.153015
817,139,657,0.310687
818,126,1250,0.372947
819,30,532,0.353746
820,183,351,0.0370325
820,183,350,0.22746
821,88,853,0.0577059
821,88,854,0.239558
822,96,723,0.338678
823,113,606,0.14013
823,114,606,0.0226104
823,113,605,0.137919
824,316,1079,0.235314
825,33,89,0.268888
826,56,116,0.125754
826,56,117,0.180274
827,70,800,0.260549
828,90,383,0.278671
829,6,531,0.120166
829,6,532,0.171316
830,52,377,0.128061
830,52,376,0.171331
831,8,624,0.276145
832,271,1094,0.0739124
832,271,1093,0.210001
833,319,869,0.29902
834,145,357,0.321831
835,296,1216,0.0437567
835,296,1217,0.251295
836,233,365,0.151605
836,233,366,0.172614
837,156,29,0.299661
838,257,60,0.101317
838,257,61,0.217361
839,207,1066,0.330754
840,242,1029,0.282892
840,242,1028,0.0565822
841,299,311,0.315267
842,27,1240,0.134131
842,27,1239,0.19083
843,3,368,0.0573917
843,3,367,0.264222
844,280,283,0.0612222
844,280,284,0.239514
845,109,979,0.293198
845,109,980,0.0196702
846,209,464,0.0758134
846,209,465,0.233415
847,59,1021,0.315352
848,50,671,0.0396967
848,50,672,0.196699
848,50,673,0.0703881
849,36,877,0.290467
850,58,65,0.312221
851,164,269,0.319137
852,205,977,0.296067
853,184,1009,0.336698
854,139,492,0.344646
855,297,474,0.300431
855,297,473,0.00464131
856,271,442,0.29161
857,209,562,0.338818
858,128,831,0.223783
858,128,830,0.0667452
859,245,658,0.29593
860,237,971,0.283027
861,293,943,0.319522
862,298,727,0.26855
863,30,1085,0.306453
864,27,346,0.27402
865,92,444,0.298948
866,197,1016,0.272595
867,12,563,0.0771856
867,12,562,0.210139
868,197,1216,0.183188
868,197,1217,0.0705232
869,296,606,0.313051
870,269,1058,0.236962
870,268,1058,0.0808262
871,210,461,0.360105
872,244,512,0.0145747
872,244,513,0.284122
873,307,839,0.00161717
873,311,837,0.0443158
873,302,840,0.0477885
873,305,839,0.0562169
873,315,836,0.0372895
873,317,836,0.0521877
873,297,841,0.00916164
873,308,838,0.0507725
873,302,839,0.00298381
873,307,838,0.0542287
873,298,840,0.00871962
873,319,835,0.00418033
873,315,837,0.011665
873,314,837,0.0485365
873,306,839,0.0584867
873,301,840,0.0523933
873,299,840,0.0501087
873,318,836,0.0391037
873,303,839,0.0478841
873,300,840,0.054837
873,316,836,0.0561338
873,311,838,0.00708733
873,309,838,0.0591676
873,310,838,0.052597
873,312,837,0.0588594
873,298,841,0.0415208
873,319,836,0.0141808
873,304,839,0.0540647
873,313,837,0.0447924
874,299,150,0.293932
874,299,149,0.0116189
875,308,828,0.257654
875,308,827,0.094904
876,173,529,0.11498
876,173,530,0.195279
877,70,733,0.150882
877,70,732,0.171165
878,58,278,0.330784
879,94,761,0.293979
879,94,760,0.00139815
880,73,307,0.258908
881,334,1016,0.118556
881,334,1015,0.214986
882,35,407,0.118436
882,35,406,0.000625291
882,34,408,0.00847741
882,36,406,0.104631
882,35,408,0.108089
882,34,409,0.0357203
883,167,20,0.326843
884,82,692,0.039914
884,82,694,0.00654515
884,80,696,0.0341844
884,81,695,0.0668861
884,82,693,0.104613
884,81,694,0.0976982
884,80,695,0.0435331
885,100,441,0.27612
886,113,1205,0.0455821
886,113,1206,0.252653
887,35,651,0.254084
888,305,480,0.297676
889,108,882,0.33264
890,252,719,0.281153
891,94,606,0.360783
892,118,476,0.321824
893,107,209,0.0109462
893,108,208,0.156322
893,108,209,0.165184
893,108,207,0.00123855
893,107,210,0.0273978
894,101,1011,0.231121
895,32,938,0.273058
896,60,507,0.353343
897,33,575,0.0696094
897,32,572,0.0741165
897,33,573,0.0316992
897,32,573,0.0379164
897,33,574,0.0867066
897,33,576,0.0723119
897,32,571,0.0512361
898,16,551,0.343148
899,242,606,0.328744
900,35,452,0.301213
901,75,726,0.182453
901,75,725,0.106862
902,243,780,0.0949754
902,243,779,0.177745
903,170,658,0.370487
904,187,576,0.272618
905,216,506,0.2428
906,135,806,0.291837
906,135,807,0.0281991
907,170,537,0.275463
907,170,538,0.0168204
908,317,796,0.0555346
908,334,794,0.064025
908,329,795,0.0123261
908,314,797,0.00400093
908,329,794,0.0368065
908,326,795,0.0492661
908,324,795,0.0508483
908,330,794,0.0580773
908,321,796,0.0354659
908,315,796,0.0524809
908,328,795,0.0406105
908,331,794,0.0571413
908,319,796,0.0543816
908,321,795,0.01609
908,335,794,0.0115622
908,314,796,0.0506105
908,316,796,0.0571916
908,332,794,0.0521535
908,313,797,0.0385226
908,323,795,0.046236
908,318,796,0.0595818
908,325,795,0.0508158
908,333,794,0.0580732
908,320,796,0.057124
908,322,795,0.051585
908,327,795,0.0520697
909,226,232,0.124101
909,226,231,0.171291
910,211,1044,0.314099
911,100,1240,0.278546
911,100,1241,0.0314496
912,27,834,0.0239924
912,27,835,0.30803
913,178,1187,0.305037
913,178,1188,0.0108018
914,108,929,0.296989
915,91,157,0.315382
916,149,31,0.329357
917,281,616,0.0481272
917,281,615,0.293051
918,62,899,0.242365
919,216,712,0.235209
919,216,711,0.0748591
920,287,1235,0.172377
920,287,1234,0.126788
921,228,1172,0.18616
921,228,1173,0.105565
922,86,1101,0.301283
923,94,771,0.0087208
923,94,772,0.278288
924,10,222,0.326696
925,58,948,0.34862
926,24,607,0.112059
926,25,608,0.118715
926,24,608,0.0633435
927,229,777,0.314497
928,216,496,0.362365
929,40,605,0.269864
930,176,826,0.330549
931,175,555,0.301149
932,318,467,0.272315
933,317,472,0.327629
934,147,569,0.289701
935,32,503,0.300941
936,237,573,0.287296
937,185,590,0.31383
938,30,719,0.344397
939,274,769,0.279778
940,329,798,0.295062
941,68,671,0.0994697
941,68,670,0.0362428
941,68,672,0.113365
941,68,673,0.0896531
942,329,785,0.30022
943,11,777,0.331487
944,125,490,0.276235
945,215,767,0.312057
946,253,879,0.325986
947,228,996,0.191897
947,228,995,0.114288
948,172,845,0.0463082
948,171,845,0.0290443
948,172,844,0.177446
948,173,843,0.0238792
948,173,844,0.0327689
949,204,804,0.267974
950,202,241,0.231701
950,202,242,0.117608
951,263,352,0.0945086
951,262,355,0.0272768
951,261,355,0.0516605
951,262,353,0.0490423
951,262,354,0.090578
951,263,353,0.0566732
952,33,1081,0.1564
952,33,1080,0.168564
953,200,256,0.235858
954,78,1145,0.282894
955,151,684,0.320054
956,285,1063,0.297789
957,167,917,0.301447
958,125,1166,0.116588
958,126,1166,0.0126729
958,126,1165,0.17073
959,191,145,0.229492
959,191,144,0.0658021
960,277,918,0.261859
961,214,884,0.0802018
961,213,885,0.0782462
961,213,884,0.0609914
961,214,883,0.0953971
962,246,340,0.0142398
962,246,341,0.254116
963,129,1186,0.313377
963,129,1185,0.00655081
964,105,596,0.29729
965,320,942,0.26065
966,71,107,0.0840149
966,71,108,0.0744221
966,71,106,0.0647742
966,71,110,0.00919772
966,71,109,0.0817512
966,72,106,0.0116503
966,72,105,0.080912
966,72,104,0.0596617
967,93,800,0.308665
968,291,488,0.329174
969,95,787,0.1772
969,95,788,0.172114
970,265,560,0.269603
970,265,559,0.0492841
971,329,548,0.30337
972,140,472,0.329976
973,3,869,0.0716353
973,3,870,0.263561
974,131,886,0.324169
975,226,800,0.291708
976,171,522,0.322039
977,204,609,0.329428
978,296,492,0.288787
979,34,487,0.314194
980,287,1234,0.308151
981,116,922,0.26212
981,116,921,0.0247234
982,44,764,0.313548
983,159,1220,0.328466
984,206,639,0.180895
984,206,638,0.092223
985,138,477,0.296033
986,320,427,0.00533281
986,320,428,0.262612
987,41,565,0.254018
987,41,566,0.0353166
988,219,557,0.300998
989,200,1155,0.0496038
989,201,1156,0.103361
989,200,1154,0.0481638
989,201,1155,0.119106
990,28,950,0.231788
990,28,949,0.0598622
991,18,344,0.2187
991,18,343,0.0582062
992,204,684,0.00107515
992,204,682,0.125366
992,204,683,0.191257
993,230,343,0.0149346
993,230,342,0.313743
994,123,1139,0.16913
994,123,1140,0.103757
995,125,984,0.0391681
995,124,983,0.142647
995,123,982,0.130273
995,123,983,0.00970494
995,124,984,0.0250745
996,16,1072,0.0897068
996,16,1074,0.121649
996,16,1075,0.00686517
996,16,1073,0.157693
997,166,384,0.286995
998,174,1133,0.311707
999,320,273,0.273755
1000,143,460,0.274988
1001,111,815,0.00757401
1001,111,817,0.0794442
1001,111,816,0.22175
1002,264,1177,0.213001
1002,264,1176,0.0883758
1003,198,127,0.207703
1003,198,126,0.0954787
1004,3,332,0.2858
1004,3,333,0.00740771
1005,284,766,0.297831
1006,110,496,0.309158
1007,123,1009,0.319837
1008,297,708,0.344765
1009,2,604,0.25796
1010,171,504,0.0131991
1010,171,503,0.319664
1011,149,440,0.255996
1012,26,555,0.0571496
1012,26,554,0.238412
1013,114,501,0.249209
1013,114,500,0.0423759
1014,287,445,0.268742
1015,200,1043,0.0240094
1015,200,1044,0.280155
1016,258,1278,0.246279
1016,258,1277,0.0525575
1017,71,563,0.350535
1018,291,531,0.297984
1019,270,802,0.268655
1020,136,561,0.259424
1021,33,1251,0.292126
1022,142,1030,0.253502
1022,142,1029,0.0774632
1023,162,986,0.364514
1024,105,471,0.323068
1025,100,282,0.313027
1026,289,151,0.236876
1027,78,816,0.285674
1028,34,795,0.113061
1028,34,796,0.179972
1029,115,1042,0.37183
1030,114,447,0.336208
1031,78,707,0.271776
1032,328,705,0.155305
1032,328,704,0.120891
1033,280,807,0.315218
1034,102,531,0.221817
1034,102,532,0.0756824
1035,171,1177,0.175186
1035,171,1176,0.119345
1036,292,946,0.249076
1037,259,1140,0.112418
1037,259,1141,0.212007
1038,156,678,0.317875
1039,188,728,0.293805
1039,188,729,0.0125735
1040,124,930,0.158267
1040,124,929,0.161332
1041,331,1224,0.312608
1042,219,692,0.325591
1043,246,1162,0.326241
1044,210,644,0.266131
1045,54,762,0.279953
1046,280,603,0.109632
1046,280,604,0.197586
1047,306,817,0.110813
1047,306,816,0.171428
1048,185,596,0.15398
1048,185,597,0.170847
1049,293,509,0.298897
1050,145,460,0.109612
1050,145,459,0.183851
1051,81,148,0.0211248
1051,81,147,0.289361
1052,293,376,0.163195
1052,293,377,0.117141
1053,150,202,0.320081
1054,249,986,0.149289
1054,249,987,0.122427
1055,284,511,0.202314
1055,285,511,0.11386
1055,284,512,0.0252656
1056,190,930,0.268853
1057,222,84,0.299651
1058,47,516,0.212292
1058,47,515,0.0623692
1059,295,78,0.34235
1060,29,702,0.0303594
1060,29,703,0.103614
1060,30,702,0.0716005
1060,30,701,0.049053
1060,29,704,0.0501308
1060,28,704,0.0536997
1061,204,915,0.202356
1061,204,916,0.0943274
1062,310,406,0.311762
1063,176,706,0.0834822
1063,176,705,0.268593
1064,125,662,0.277761
1065,74,675,0.262983
1065,74,674,0.0418421
1066,252,273,0.285721
1067,20,85,0.148855
1067,20,86,0.126283
1068,321,221,0.229768
1068,321,220,0.0883149
1069,61,383,0.271504
1070,210,885,0.324961
1071,19,1230,0.258663
1072,65,1046,0.314818
1073,107,715,0.288968
1074,295,486,0.235031
1074,295,485,0.0206401
1075,205,702,0.273236
1076,236,837,0.175852
1076,236,836,0.0915248
1077,169,1158,0.295258
1078,146,585,0.315496
1079,274,1262,0.308172
1079,274,1261,0.0266574
1080,79,608,0.329068
1081,77,1014,0.0659753
1081,77,1013,0.264802
1082,182,1040,0.235415
1083,24,950,0.0345107
1083,24,951,0.300994
1084,138,598,0.300461
1085,2,687,0.376449
1086,66,823,0.240525
1087,200,735,0.263927
1088,316,761,0.006428
1088,316,762,0.280695
1089,42,809,0.138696
1089,42,810,0.138079
1090,2,639,0.351395
1091,32,266,0.0252526
1091,32,265,0.290071
1092,211,790,0.253857
1093,105,219,0.270253
1094,166,481,0.273545
1095,167,826,0.279184
1095,167,825,0.0381168
1096,83,710,0.307945
1097,318,229,0.110378
1097,318,230,0.164919
1098,327,161,0.300233
1099,194,201,0.278724
1100,195,856,0.083224
1100,195,858,0.0873058
1100,195,855,0.0677636
1100,195,859,0.0734332
1100,195,857,0.0970002
1101,76,402,0.243055
1102,172,847,0.278861
1102,172,848,0.0260688
1103,289,12,0.31795
1104,95,75,0.272388
1105,141,654,0.17942
1105,141,655,0.0839136
1106,95,19,0.244289
1107,232,124,0.295387
1108,330,511,0.255909
1108,330,512,0.0393988
1109,212,326,0.337046
1110,242,718,0.3397
1111,117,171,0.260182
1111,117,170,0.0493607
1112,230,36,0.32182
1113,335,23,0.186365
1113,335,24,0.126646
1114,102,239,0.178515
1114,102,238,0.0871929
1115,253,120,0.152139
1115,253,119,0.11949
1116,190,622,0.216562
1116,190,623,0.0667514
1117,99,1004,0.300153
1118,114,488,0.0116171
1118,115,488,0.323294
1119,206,666,0.0369726
1119,206,667,0.133674
1119,205,668,0.15959
1119,206,668,0.00349882
1119,205,669,0.00205814
1120,188,504,0.256873
1121,261,558,0.283029
1122,109,758,0.323927
1123,203,1253,0.253777
1124,200,740,0.175622
1124,200,741,0.105931
1125,268,466,0.268901
1126,38,1245,0.324674
1127,86,762,0.129395
1127,86,763,0.163337
1128,288,749,0.288512
1129,132,819,0.32643
1130,232,734,0.25434
1131,209,484,0.262576
1132,174,595,0.300894
1133,235,794,0.312073
1134,242,907,0.323853
1135,328,558,0.287916
1136,212,730,0.284993
1137,329,638,0.32498
1138,168,455,0.301941
1139,166,673,0.265234
1140,83,508,0.236717
1140,83,509,0.0306244
1141,60,831,0.0373294
1141,60,830,0.225592
1142,49,113,0.310984
1143,134,487,0.26177
1144,140,24,0.325697
1145,318,1231,0.0961391
1145,318,1232,0.224982
1146,217,148,0.297704
1147,34,28,0.313706
1148,244,1155,0.168303
1148,244,1156,0.136872
1149,226,382,0.313582
1150,132,559,0.334152
1150,132,558,0.00221774
1151,134,142,0.283583
1152,274,1141,0.174091
1152,274,1140,0.121214
1153,28,116,0.23281
1153,28,115,0.0869151
1154,176,857,0.275295
1155,60,754,0.248537
1156,120,650,0.365274
1157,0,791,0.139494
1157,0,792,0.144481
1158,323,439,0.31988
1159,183,557,0.339252
1160,4,498,0.258554
1161,151,670,0.295393
1162,102,890,0.0795313
1162,102,891,0.247235
1163,188,657,0.0429416
1163,188,656,0.247082
1164,8,732,0.262634
1165,91,471,0.288645
1165,90,471,0.0269333
1166,213,623,0.308314
1167,0,982,0.0966756
1167,0,981,0.0646448
1167,1,982,0.132351
1168,242,607,0.287483
1169,29,481,0.0535023
1169,29,480,0.275909
1170,133,570,0.367173
1171,310,66,0.0126581
1171,311,67,0.0988003
1171,310,65,0.0248819
1171,311,68,0.099507
1171,311,69,0.026919
1171,311,66,0.0973821
1172,9,149,0.295652
1173,78,931,0.0846463
1173,78,930,0.230245
1174,298,863,0.282981
1175,179,780,0.259708
1176,190,1097,0.109171
1176,190,1095,0.084878
1176,190,1096,0.147356
1177,11,1208,0.329546
1178,184,108,0.297967
1179,290,777,0.0206296
1179,289,778,0.094214
1179,290,778,0.201979
1180,275,282,0.272029
1181,49,325,0.0204981
1181,46,327,0.0164657
1181,48,326,0.0290643
1181,48,325,0.120368
1181,49,324,0.0842481
1181,47,327,0.0404232
1181,47,326,0.0821365
1182,150,321,0.282992
1183,189,342,0.29929
1184,194,130,0.235939
1184,194,129,0.0717119
1185,232,1196,0.0912782
1185,232,1195,0.0852793
1185,232,1194,0.0386778
1185,232,1198,0.016712
1185,232,1197,0.102964
1186,186,87,0.242287
1186,186,86,0.0564716
1187,169,47,0.301171
1188,289,464,0.0527519
1188,289,465,0.252714
1189,155,1139,0.108153
1189,155,1138,0.219529
1190,150,166,0.0270012
1190,150,167,0.255959
1191,55,276,0.229499
1192,179,41,0.277927
1193,188,1095,0.297066
1194,241,33,0.316662
1195,251,115,0.015148
1195,251,116,0.2863
1196,172,182,0.362947
1197,18,769,0.146421
1197,18,770,0.146477
1198,14,855,0.324156
1199,159,712,0.287538
1200,238,477,0.31373
1201,237,459,0.286763
1202,335,936,0.321078
1203,292,699,0.0997977
1203,292,700,0.181492
1204,167,1082,0.0451948
1204,167,1083,0.197433
1205,119,769,0.272117
1206,41,600,0.288848
1207,294,1028,0.288572
1208,150,446,0.285882
1209,247,707,0.368689
1210,9,612,0.0541139
1210,9,611,0.245619
1211,179,778,0.141552
1211,179,779,0.155678
1212,67,1022,0.305759
1213,207,1209,0.132982
1213,207,1210,0.113834
1214,181,625,0.208593
1215,256,482,0.311043
1216,167,995,0.296309
1217,142,158,0.0604
1217,141,158,0.227947
1218,46,119,0.245414
1218,46,120,0.0549514
1219,205,1266,0.148923
1219,205,1265,0.129549
1220,322,41,0.267018
1221,276,701,0.0458979
1221,276,702,0.282846
1222,227,159,0.0540478
1222,227,158,0.212159
1223,189,586,0.281197
1224,289,201,0.280462
1225,279,980,0.294689
1226,232,517,0.318763
1227,47,471,0.344119
1228,148,59,0.340671
1229,101,927,0.32557
1230,45,36,0.232487
1231,222,622,0.0761926
1231,222,625,0.000786998
1231,223,619,0.0617215
1231,222,624,0.0681884
1231,223,620,0.0748971
1231,222,623,0.0791658
1231,222,621,0.0260345
1231,223,621,0.0572719
1232,165,635,0.306641
1233,151,1190,0.190529
1233,151,1189,0.0748889
1234,18,149,0.306318
1235,196,784,0.227623
1235,196,785,0.0671351
1236,160,93,0.260791
1237,287,274,0.197015
1237,287,275,0.130133
1238,315,667,0.326637
1239,125,41,0.207815
1239,125,40,0.0973908
1240,228,1271,0.236864
1240,227,1271,0.117304
1241,11,693,0.319419
1242,77,197,0.228763
1242,77,196,0.047831
1243,248,1210,0.330013
1244,241,425,0.299173
1245,257,1267,0.0427775
1245,257,1269,0.11624
1245,257,1270,0.0311764
1245,257,1268,0.110938
1246,27,706,0.343318
1247,138,725,0.265743
1247,138,726,0.112148
1248,261,703,0.0386625
1248,261,702,0.0140973
1248,263,705,0.0509527
1248,264,705,0.0548215
1248,264,706,0.0461211
1248,262,703,0.0687581
1248,263,704,0.059509
1248,262,704,0.046641
1249,180,754,0.0563236
1249,180,753,0.248609
1250,115,910,0.320716
1251,76,485,0.230649
1251,76,484,0.0875007
1252,226,449,0.343051
1253,276,465,0.328759
1254,213,635,0.0633972
1254,213,634,0.208754
1255,17,1031,0.140986
1255,17,1030,0.170657
1256,62,460,0.229505
1257,110,760,0.279558
1258,182,819,0.274406
1259,320,535,0.241919
1260,135,814,0.20113
1260,135,813,0.11067
1261,246,763,0.264462
1262,59,477,0.29763
1263,74,945,0.273344
1263,74,946,0.0520735
1264,147,931,0.191611
1264,147,930,0.0800833
1265,310,626,0.0878297
1265,310,627,0.220354
1266,113,954,0.251215
1267,73,705,0.283009
1268,153,965,0.325553
1269,52,675,0.301862
1270,66,281,0.351858
1271,303,339,0.170036
1271,303,338,0.156136
1272,334,1219,0.267339
1272,334,1220,0.0677121
1273,242,964,0.241829
1273,242,963,0.00436176
1274,204,535,0.365513
1275,78,781,0.142448
1275,78,782,0.115034
1276,4,427,0.263281
1277,116,676,0.323832
1278,266,170,0.258787
1279,334,823,0.284675
1280,191,853,0.193162
1280,191,852,0.10952
1281,96,964,0.361656
1282,165,448,0.340921
1283,115,559,0.215134
1283,115,558,0.065499
1284,76,334,0.231952
1284,76,335,0.0897009
1285,260,728,0.271449
1286,95,1111,0.133336
1286,95,1112,0.163665
1287,315,1136,0.0962018
1287,315,1137,0.197779
1288,14,1212,0.328475
